Year,Month,Week,Fortnight,#Clinic,#Medical Department,#Doctor,#Hospitalization Reason,#Follow Up Reason,#Task Type Id,Task code,Task title,Task is active,Task is for patient,Task is mandatory,Task is manual,Task completed by patient,Is Satisfaction Survey,CorrelationEntity,#Alert Type,Number of tasks,Number of response,Number of alert
2020,3,12,2,1,10,1554,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,56,0,0
2020,3,11,1,1,4,553,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,25,0,0
2020,3,11,1,1,3,889,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,3,3,3
2020,3,11,1,1,17,722,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,8,0,0
2020,3,11,1,1,1,19,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,5,5,5
2020,3,11,1,1,-1,882,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,22,0,0
2020,3,12,2,1,17,724,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,1,0,0
2020,3,11,1,1,5,547,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,10,1,1,4,625,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,5,5,0
2020,3,11,1,1,10,444,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,40,0,0
2020,3,11,1,1,10,463,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,9,9,9
2020,3,11,1,1,13,370,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,12,2,1,10,458,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,3,3,0
2020,3,11,1,1,24,1017,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,3,3,0
2020,3,11,1,1,31,1344,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,2,2,0
2020,3,12,2,1,3,841,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,2,8,2,1,1,12,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,8,8,0
2020,3,11,1,1,5,547,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,12,12,0
2020,3,11,1,1,14,282,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,3,889,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,13,0,0
2020,3,10,1,1,11,250,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,14,0,0
2020,3,12,2,1,15,478,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,10,0,0
2020,3,10,1,1,11,250,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,10,1,1,4,768,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,2,2,2
2020,3,12,2,1,10,460,2,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,52,0,0
2020,3,11,1,1,4,1625,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,5,0,0
2020,3,11,1,1,11,256,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,28,0,0
2020,3,10,1,1,9,1128,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,139,0,0
2020,3,12,2,1,4,1253,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,2,9,2,1,10,460,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,42,0,0
2020,3,12,2,1,9,1128,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,3,0,0
2020,3,11,1,1,1,64,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,10,10,0
2020,3,12,2,1,8,502,-1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,4,0,0
2020,3,11,1,1,18,1340,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,48,0,0
2020,3,11,1,1,3,894,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,1,15,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,69,0,0
2020,3,10,1,1,11,264,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,7,7,7
2020,3,11,1,1,6,581,2,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,80,0,0
2020,3,10,1,1,10,452,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,11,1,1,13,342,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,11,1,1,5,547,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,29,0,0
2020,3,11,1,1,17,764,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,6,0,0
2020,3,12,2,1,21,771,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,10,0,0
2020,3,10,1,1,13,367,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,2,2,2
2020,3,10,1,1,11,259,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,10,0,0
2020,3,11,1,1,11,526,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,14,14,14
2020,3,12,2,1,15,505,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,291,0,0
2020,3,12,2,1,2,1282,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,5,0,0
2020,3,11,1,1,24,1841,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,50,0,0
2020,3,11,1,1,4,84,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,9,9,9
2020,3,11,1,1,3,825,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,3,3,0
2020,3,10,1,1,17,760,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,11,0,0
2020,3,12,2,1,11,249,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,10,1,1,13,375,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,30,0,0
2020,3,11,1,1,11,242,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,92,0,0
2020,3,10,1,1,10,465,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,27,0,0
2020,3,11,1,1,9,1128,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,733,0,0
2020,3,11,1,1,13,330,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,2,2,0
2020,3,10,1,1,13,326,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,17,17,0
2020,3,10,1,1,5,547,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,16,0,0
2020,3,10,1,1,13,339,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,3,3,3
2020,3,11,1,1,9,1172,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,4,4,4
2020,3,11,1,1,13,395,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,10,10,0
2020,3,11,1,1,4,626,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,10,1,1,4,644,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,11,1,1,3,32,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,4,4,4
2020,3,11,1,1,3,895,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,12,2,1,11,1061,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,11,264,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,5,5,5
2020,3,11,1,1,6,575,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,8,8,8
2020,3,11,1,1,17,722,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,42,0,0
2020,3,11,1,1,24,1035,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,29,0,0
2020,3,11,1,1,11,394,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,9,9,9
2020,3,11,1,1,11,526,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,3,3,0
2020,3,12,2,1,4,1625,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,6,0,0
2020,3,11,1,1,13,374,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,12,2,1,17,1632,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,2,2,0
2020,3,12,2,1,15,484,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,2,9,2,1,1,963,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,3,3,0
2020,3,11,1,1,23,1283,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,3,3,3
2020,3,11,1,1,4,768,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,2,2,2
2020,3,11,1,1,24,1019,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,15,0,0
2020,3,11,1,1,8,1262,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,135,0,0
2020,3,11,1,1,4,787,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,5,0,0
2020,3,12,2,1,13,330,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,32,0,0
2020,3,11,1,1,23,1283,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,11,1,1,6,575,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,12,2,1,17,707,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,2,0,0
2020,3,10,1,1,10,460,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,11,11,0
2020,3,11,1,1,13,395,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,29,1182,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,16,0,0
2020,3,12,2,1,22,785,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,2,2,0
2020,3,10,1,1,4,626,4,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,17,0,0
2020,3,11,1,1,4,960,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,7,0,0
2020,3,11,1,1,10,444,4,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,56,0,0
2020,3,10,1,1,7,1305,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,36,0,0
2020,3,11,1,1,8,1790,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,22,0,0
2020,3,11,1,1,1,19,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,8,0,0
2020,3,10,1,1,24,1018,2,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,17,0,0
2020,3,11,1,1,13,361,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,6,0,0
2020,3,11,1,1,4,1627,4,3,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,25,0,0
2020,3,12,2,1,6,1626,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,56,0,0
2020,3,10,1,1,11,224,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,16,0,0
2020,3,11,1,1,-1,221,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,10,0,0
2020,3,11,1,1,11,277,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,11,1,1,16,636,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,2,9,2,1,10,460,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,11,1,1,13,339,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,18,0,0
2020,3,12,2,1,6,619,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,3,3,3
2020,3,10,1,1,10,459,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,32,0,0
2020,3,12,2,1,4,625,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,5,5,5
2020,3,10,1,1,11,276,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,13,0,0
2020,3,11,1,1,9,1172,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,11,1,1,13,355,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,185,0,0
2020,3,10,1,1,17,763,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,24,0,0
2020,3,11,1,1,17,764,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,11,1,1,4,1625,4,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,27,0,0
2020,2,9,2,1,3,32,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,34,0,0
2020,3,12,2,1,4,787,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,10,1,1,5,549,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,12,2,1,24,1035,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,6,0,0
2020,3,11,1,1,13,374,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,9,0,0
2020,3,10,1,1,10,463,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,29,0,0
2020,3,10,1,1,16,630,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,32,0,0
2020,3,12,2,1,9,1128,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,8,0,0
2020,3,11,1,1,3,889,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,8,0,0
2020,3,11,1,1,13,355,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,55,0,0
2020,2,9,2,1,17,709,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,11,1,1,18,1520,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,4,4,4
2020,3,11,1,1,17,764,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,5,5,5
2020,3,11,1,1,10,1642,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,29,0,0
2020,3,12,2,1,9,1060,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,10,1,1,17,742,2,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,17,0,0
2020,3,10,1,1,10,444,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,18,0,0
2020,3,10,1,1,9,966,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,34,0,0
2020,3,12,2,1,-1,440,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,11,0,0
2020,3,11,1,1,11,1013,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,16,0,0
2020,3,10,1,1,1,12,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,2,2,0
2020,3,11,1,1,13,327,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,44,0,0
2020,3,11,1,1,11,311,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,42,0,0
2020,3,11,1,1,23,961,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,10,1,1,13,326,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,11,1,1,2,1277,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,7,0,0
2020,3,10,1,1,17,760,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,3,3,3
2020,3,12,2,1,3,32,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,160,0,0
2020,3,12,2,1,3,882,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,124,0,0
2020,3,10,1,1,11,250,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,79,0,0
2020,3,12,2,1,9,966,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,4,0,0
2020,3,10,1,1,20,940,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,52,0,0
2020,3,11,1,1,10,445,-1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,6,0,0
2020,3,10,1,1,11,250,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,20,0,0
2020,2,9,2,1,1,64,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,11,1,1,17,707,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,27,0,0
2020,3,11,1,1,17,722,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,46,0,0
2020,3,10,1,1,11,259,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,11,1,1,10,463,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,342,0,0
2020,3,11,1,1,1,12,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,10,10,0
2020,3,11,1,1,11,394,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,3,3,3
2020,3,12,2,1,11,261,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,6,0,0
2020,3,11,1,1,11,196,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,15,0,0
2020,3,11,1,1,11,178,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,4,4,4
2020,3,11,1,1,17,724,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,44,0,0
2020,3,11,1,1,13,375,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,31,31,31
2020,3,10,1,1,1,30,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,6,6,0
2020,3,12,2,1,3,875,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,2,0,0
2020,3,10,1,1,4,625,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,55,0,0
2020,3,11,1,1,34,1582,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
1990,6,22,1,1,10,459,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,34,0,0
2020,3,10,1,1,13,326,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,4,4,4
2020,3,11,1,1,4,625,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,25,0,0
2020,3,11,1,1,13,346,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,56,0,0
2020,3,11,1,1,19,767,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,10,1,1,5,547,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,17,0,0
2020,3,11,1,1,8,1803,-1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,19,0,0
2020,3,10,1,1,13,437,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,24,0,0
2020,3,11,1,1,10,1607,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,22,0,0
2020,3,11,1,1,7,1305,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,3,3,3
2020,3,11,1,1,3,865,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,49,0,0
2020,3,11,1,1,13,339,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,14,0,0
2020,3,12,2,1,3,889,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,104,0,0
2020,3,11,1,1,4,553,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,14,282,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,8,0,0
2020,3,10,1,1,5,551,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,60,0,0
2020,3,11,1,1,11,271,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,4,4,4
2020,3,12,2,1,13,349,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,2,0,0
2020,3,12,2,1,3,865,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,92,0,0
2020,3,11,1,1,21,771,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,94,0,0
2020,3,12,2,1,24,1018,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,6,0,0
2020,3,11,1,1,22,785,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,12,0,0
2020,3,10,1,1,17,756,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,7,7,7
2020,3,11,1,1,8,1810,-1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,42,0,0
2020,3,10,1,1,1,19,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,2,2,2
2020,3,10,1,1,3,32,2,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,58,0,0
2020,3,11,1,1,13,375,4,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,40,0,0
2020,3,9,1,1,3,32,2,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,12,2,1,3,825,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,2,2,0
2020,3,11,1,1,10,459,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,11,1,1,11,114,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,28,0,0
2020,3,11,1,1,10,463,4,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,14,0,0
2020,3,11,1,1,11,271,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,3,3,0
2020,3,11,1,1,2,1180,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,73,0,0
2020,3,11,1,1,10,459,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,8,8,8
2020,3,12,2,1,23,1283,1,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,30,0,0
2020,3,10,1,1,9,1126,2,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,62,0,0
2020,3,11,1,1,20,923,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,120,0,0
2020,3,11,1,1,3,872,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,14,0,0
2020,3,11,1,1,8,1262,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,36,0,0
2020,3,11,1,1,-1,440,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,3,3,3
2020,3,11,1,1,11,99,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,1,1,1,1
2020,3,11,1,1,-1,178,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,10,0,0
2020,3,10,1,1,13,328,2,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,12,12,0
2020,3,10,1,1,16,629,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,4,4,0
2020,3,10,1,1,11,526,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,18,0,0
2020,3,10,1,1,11,526,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,,1,1,0
2020,3,12,2,1,3,825,4,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,1,0,0
2020,3,12,2,1,16,636,1,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,1,0,0
2020,3,11,1,1,22,785,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,7,0,0
2020,3,11,1,1,1,19,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,240,0,0
2020,3,11,1,1,19,767,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,13,367,3,2,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,8,8,8
2020,3,10,1,1,10,452,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,29,0,0
2020,3,12,2,1,-1,1287,1,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,13,363,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,,0,,,10,0,0
2020,3,11,1,1,13,339,3,1,1,SUIVI_COVID_ADULTE,,0,1,1,0,1,0,SurveyResult,2,1,1,1
2020,3,11,1,1,17,731,1,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,46,0,0
2020,3,12,2,1,23,1283,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,124,0,0
2020,3,12,2,1,6,1912,3,1,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,56,0,0
2020,3,12,2,1,8,1791,3,2,1,SUIVI_COVID_ADULTE,,1,1,1,0,,0,,,30,0,0
